from,to
s2authorid:145654787,doi:10.3390/w14081187
s2authorid:2170459297,doi:10.1016/j.meegid.2022.105315
s2authorid:2170459297,doi:10.1101/2022.09.25.22280344
s2authorid:2170459297,doi:10.1128/mra.00337-22
s2authorid:46478235,doi:10.1016/j.cell.2021.05.002
s2authorid:1560017592,doi:10.1021/acs.analchem.2c01993
s2authorid:1560017592,doi:10.1021/acs.analchem.2c00554
s2authorid:1560017592,doi:10.1039/d3sc00439b
s2authorid:2210051821,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:2007789857,doi:10.1177/09622802221122391
s2authorid:2007789857,doi:10.1111/biom.13593
s2authorid:2128180418,doi:10.1186/s13059-021-02529-2
s2authorid:2211104545,doi:10.1097/RHU.0000000000002035
s2authorid:39954540,doi:10.1186/s13059-021-02529-2
s2authorid:2448171,doi:10.1016/j.cell.2021.05.002
s2authorid:39852078,doi:10.1093/ckj/sfab019
s2authorid:39852078,doi:10.1016/j.xkme.2021.02.010
s2authorid:48995596,doi:10.1016/j.watres.2021.117710
s2authorid:48995596,doi:10.1080/22221751.2022.2071173
s2authorid:48995596,doi:10.1101/2021.01.22.21250320
s2authorid:92444106,doi:10.1016/j.cell.2021.05.002
s2authorid:15905639,doi:10.1016/j.cell.2021.05.002
s2authorid:2106107034,doi:10.1016/j.cell.2021.05.002
s2authorid:2055587952,doi:10.1021/acs.nanolett.2c03052
s2authorid:2055587952,doi:10.1039/d3an00873h
s2authorid:2055587952,doi:10.1039/d2sc05837e
s2authorid:2055587952,doi:10.1021/acs.chemmater.1c03871
s2authorid:2055587952,doi:10.1021/acsami.3c00862
s2authorid:2055587952,doi:10.1002/anie.202214394
s2authorid:2055587952,doi:10.1021/acsnano.3c04259
s2authorid:145716566,doi:10.1002/art.42062
s2authorid:145716566,doi:10.1002/art.41616
s2authorid:144049106,doi:10.1093/jpids/piad035
s2authorid:31690056,doi:10.1515/cclm-2022-0082
s2authorid:1803191402,doi:10.1002/anie.202214394
s2authorid:1803191402,doi:10.1021/acsami.3c00862
s2authorid:1803191402,doi:10.1039/d3an00873h
s2authorid:1803191402,doi:10.1021/acs.langmuir.2c02219
s2authorid:1803191402,doi:10.1021/acs.nanolett.2c03052
s2authorid:1803191402,doi:10.1039/d2sc05837e
s2authorid:1803191402,doi:10.1021/acsnano.2c03219
s2authorid:1803191402,doi:10.1021/acs.analchem.1c02399
s2authorid:1803191402,doi:10.1021/acsami.3c09627
s2authorid:1803191402,doi:10.1021/acs.jpcb.3c02099
s2authorid:1803191402,doi:10.1021/acsami.1c11620
s2authorid:1803191402,doi:10.1021/acsami.2c17531
s2authorid:1803191402,doi:10.1002/anie.202112995
s2authorid:1803191402,doi:10.1021/acs.analchem.2c02381
s2authorid:1803191402,doi:10.1021/acs.chemmater.1c03871
s2authorid:1803191402,doi:10.1021/acsnano.1c11643
s2authorid:1803191402,doi:10.1021/acsnano.3c04259
s2authorid:1803191402,doi:10.1021/acs.analchem.2c04988
s2authorid:51292954,doi:10.1021/acsestwater.2c00045
s2authorid:2136200630,doi:10.1093/infdis/jiab411
s2authorid:34387113,doi:10.1038/s41587-021-01158-1
s2authorid:144073382,doi:10.1039/d1lc01053k
s2authorid:2099955596,doi:10.1016/j.cell.2021.05.002
s2authorid:1742175932,doi:10.1016/j.cell.2021.05.002
s2authorid:1742175932,doi:10.1186/s40168-021-01044-7
s2authorid:1742175932,doi:10.1016/j.scitotenv.2021.149177
s2authorid:79692894,doi:10.1016/j.watres.2022.118824
s2authorid:2151122119,doi:10.7171/jbt.21-3203-017
s2authorid:5375227,doi:10.1021/acssensors.3c00512
s2authorid:5375227,doi:10.1038/s41467-023-39419-z
s2authorid:2004970083,doi:10.1016/j.cell.2021.05.002
s2authorid:80666262,doi:10.1093/cid/ciac323
s2authorid:80666262,doi:10.1053/j.gastro.2022.08.009
s2authorid:1835779,doi:10.1016/j.cell.2021.05.002
s2authorid:39242196,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:81260283,doi:10.1016/j.scitotenv.2023.161423
s2authorid:5306713,doi:10.1093/jpids/piad035
s2authorid:1720195,doi:10.1038/s41592-022-01444-z
s2authorid:6865984,doi:10.1016/j.watres.2022.118824
s2authorid:3522363,doi:10.1093/jpids/piad035
s2authorid:2121562564,doi:10.1016/S2666-5247(22)00289-0
s2authorid:1737106036,doi:10.1021/acsestwater.2c00045
s2authorid:2087149636,doi:10.1016/j.cell.2021.05.002
s2authorid:48335536,doi:10.1021/acs.analchem.2c00554
s2authorid:2241167934,doi:10.1038/s41596-021-00641-y
s2authorid:119557989,doi:10.1109/ICHI54592.2022.00070
s2authorid:119557989,doi:10.1016/j.jbi.2023.104322
s2authorid:49724027,doi:10.1186/s12882-021-02518-4
s2authorid:49724027,doi:10.1093/ckj/sfab019
s2authorid:49724027,doi:10.1101/2021.02.20.21251855
s2authorid:49724027,doi:10.1016/j.xkme.2021.02.010
s2authorid:2155700824,doi:10.1017/S1047951121003024
s2authorid:2108087935,doi:10.1039/d1lc01053k
s2authorid:102828448,doi:10.1101/2023.02.27.530294
s2authorid:2144341886,doi:10.1016/j.cell.2021.05.002
s2authorid:50202517,doi:10.1101/2022.03.23.485509
s2authorid:48162804,doi:10.1038/s41587-021-01049-5
s2authorid:2145954013,doi:10.1016/j.cell.2021.05.002
s2authorid:2145914282,doi:10.1093/infdis/jiac384
s2authorid:2112632381,doi:10.1016/j.cossms.2021.100966
s2authorid:2110782012,doi:10.1038/s41587-021-01049-5
s2authorid:46317339,doi:10.1038/s41587-021-01049-5
s2authorid:2052688360,doi:10.1016/j.cgh.2022.10.029
s2authorid:2052688360,doi:10.1016/j.cgh.2022.05.008
s2authorid:2052688360,doi:10.14309/ajg.0000000000001855
s2authorid:113048915,doi:10.1016/j.cell.2021.05.002
s2authorid:39915662,doi:10.1371/journal.pone.0285726
s2authorid:49639917,doi:10.1002/anie.202112995
s2authorid:13297104,doi:10.1002/anie.202112995
s2authorid:13297104,doi:10.1021/acs.chemmater.1c03871
s2authorid:120571648,doi:10.1021/acsnano.2c03219
s2authorid:13297104,doi:10.1021/acs.nanolett.2c03052
s2authorid:13297104,doi:10.1021/acsnano.1c11643
s2authorid:13297104,doi:10.1021/acsami.1c11620
s2authorid:13297104,doi:10.1039/d2sc05837e
s2authorid:13297104,doi:10.1002/anie.202214394
s2authorid:13297104,doi:10.1021/acs.analchem.1c02399
s2authorid:13297104,doi:10.1021/acsnano.2c03219
s2authorid:49639917,doi:10.1021/acs.analchem.1c02399
s2authorid:13297104,doi:10.1021/acsami.3c00862
s2authorid:13297104,doi:10.1021/acsnano.3c04259
s2authorid:13297104,doi:10.1021/acsami.3c09627
s2authorid:13297104,doi:10.1021/acs.langmuir.2c02219
s2authorid:13297104,doi:10.1021/acs.analchem.2c02381
s2authorid:143849609,doi:10.1371/journal.ppat.1010636
s2authorid:1739162376,doi:10.1016/j.cell.2021.05.002
s2authorid:6575398,doi:10.1016/j.cell.2021.05.002
s2authorid:2155874303,doi:10.1038/s41587-021-01158-1
s2authorid:2018688302,doi:10.1172/JCI147076
s2authorid:47574648,doi:10.1038/s41467-022-30357-w
s2authorid:47574648,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2505257,doi:10.1016/j.xcrm.2022.100522
s2authorid:1937584,doi:10.1038/s41587-021-01158-1
s2authorid:1937584,doi:10.1038/s41587-021-01049-5
s2authorid:50634252,doi:10.1101/2022.03.23.485509
s2authorid:116629587,doi:10.1016/j.cell.2021.05.002
s2authorid:40344579,doi:10.1038/s41586-021-03908-2
s2authorid:2254489191,doi:10.1101/2021.02.23.21252259
s2authorid:145264411,doi:10.1176/appi.ps.20220314
s2authorid:2071579208,doi:10.1016/j.cell.2021.05.002
s2authorid:3861797,doi:10.1186/s13059-021-02529-2
s2authorid:3861797,doi:10.1016/j.cell.2021.05.002
